Order ID,Order Date,Destination Port,Carrier,TPT,Service Level,Ship ahead day count,Ship Late Day count,Customer,Product ID,Origin Plant,Unit quantity,Weight,Freight Rate,Minimum weight,Cost per unit,Total Cost,Supply,Demand
1447373459,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1672085,PLANT03,352,5.667269254,16.04,54.01,0.52,182.16,1013,9040
1447373457,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1672085,PLANT03,335,1.416817314,4.01,54.51,0.52,173.36,1013,9040
1447240822,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1672085,PLANT03,334,2.833634627,8.02,55.01,0.52,172.85,1013,9040
1447373458,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1672085,PLANT03,348,2.833634627,8.02,55.51,0.52,180.09,1013,9040
1447373460,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1672085,PLANT03,350,2.833634627,8.02,56.01,0.52,181.13,1013,9040
1447305226,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1672085,PLANT03,324,6.8,19.24,56.51,0.52,167.67,1013,9040
1447373522,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1672091,PLANT03,389,11.49272284,32.52,57.01,0.52,201.31,1013,9040
1447373523,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1672091,PLANT03,275,5.246361418,14.85,57.51,0.52,142.31,1013,9040
1447308930,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1672091,PLANT03,297,7.869542127,22.27,58.01,0.52,153.7,1013,9040
1447261160,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1672034,PLANT03,256,2.229867194,6.31,58.51,0.52,132.48,1013,9040
1447241509,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1672034,PLANT03,278,1.783893755,5.05,59.01,0.52,143.87,1013,9040
1447241511,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1672034,PLANT03,326,0.222986719,0.63,59.51,0.52,168.71,1013,9040
1447373514,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1672034,PLANT03,325,3.344800791,9.47,60.01,0.52,168.19,1013,9040
1447261161,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1672034,PLANT03,261,2.006880474,5.68,60.51,0.52,135.07,1013,9040
1447241507,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1672034,PLANT03,244,0.11149336,0.32,61.01,0.52,126.27,1013,9040
1447241513,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1672034,PLANT03,308,1.114933597,3.16,61.51,0.52,159.39,1013,9040
1447261162,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1672034,PLANT03,264,0.222986719,0.63,62.01,0.52,136.62,1013,9040
1447214659,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1696654,PLANT03,313,0.347022951,0.98,62.51,0.52,161.98,1013,9040
1447219887,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1697072,PLANT03,262,0.030910639,0.09,63.01,0.52,135.59,1013,9040
1447187237,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1697086,PLANT03,279,0.015916943,0.05,63.51,0.52,144.38,1013,9040
1447281391,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1677884,PLANT03,276,0.176849887,0.5,64.01,0.52,142.83,1013,9040
1447281390,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1677884,PLANT03,339,0.212219864,0.6,64.51,0.52,175.43,1013,9040
1447373494,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1677889,PLANT03,240,0.017349059,0.05,65.01,0.52,124.2,1013,9040
1447373466,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1677889,PLANT03,281,0.057830196,0.16,65.51,0.52,145.42,1013,9040
1447191649,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1677889,PLANT03,289,0.057830196,0.16,66.01,0.52,149.56,1013,9040
1447390897,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1677878,PLANT03,795,1.859064657,5.26,66.51,0.52,411.41,1013,9040
1447373504,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1677878,PLANT03,290,0.074362586,0.21,67.01,0.52,150.08,1013,9040
1447410717,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1666954,PLANT03,356,0.507821482,1.44,67.51,0.52,184.23,1013,9040
1447229203,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1666954,PLANT03,319,0.192148669,0.54,68.01,0.52,165.08,1013,9040
1447207594,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1666954,PLANT03,239,0.068624525,0.19,68.51,0.52,123.68,1013,9040
1447373495,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1666954,PLANT03,2561,24.2,68.49,69.01,0.52,1325.32,1013,9040
1447391442,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1660551,PLANT03,381,8.40555005,23.79,69.51,0.52,197.17,1013,9040
1447373489,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1660551,PLANT03,314,1.200792864,3.4,70.01,0.52,162.5,1013,9040
1447373511,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1660551,PLANT03,323,1.200792864,3.4,70.51,0.52,167.15,1013,9040
1447373490,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1660551,PLANT03,249,1.200792864,3.4,100,0.52,128.86,1013,9040
1447373513,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1682982,PLANT03,320,2.18,6.17,300,0.52,165.6,1013,9040
1447211434,26-05-2013,PORT04,V44_3,2,CRF,3,0,V55555_2,1682983,PLANT03,301,0.050373105,0.14,500,0.52,155.77,1013,9040
1447362503,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,9286,4.011579207,11.35,1000,0.52,4805.52,1013,9040
1447273023,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,6288,2.674386138,7.57,0,0.52,3254.05,1013,9040
1447327828,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,18297,8.023158413,22.71,0.51,0.52,9468.73,1013,9040
1447350150,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,18328,8.023158413,22.71,1.01,0.52,9484.77,1013,9040
1447209354,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,12331,5.348772275,15.14,1.51,0.52,6381.32,1013,9040
1447273038,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,15331,6.685965344,18.92,2.01,0.52,7933.82,1013,9040
1447156286,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,18264,8.023158413,22.71,2.51,0.52,9451.65,1013,9040
1447207801,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,6253,2.674386138,7.57,3.01,0.52,3235.94,1013,9040
1447353640,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,6285,2.674386138,7.57,3.51,0.52,3252.5,1013,9040
1447172090,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,18329,8.023158413,22.71,4.01,0.52,9485.29,1013,9040
1447203522,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,12333,5.348772275,15.14,4.51,0.52,6382.35,1013,9040
1447353624,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,3273,1.337193069,3.78,5.01,0.52,1693.78,1013,9040
1447384077,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,3254,1.337193069,3.78,5.51,0.52,1683.95,1013,9040
1447331098,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,3261,1.337193069,3.78,6.01,0.52,1687.57,1013,9040
1447172061,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,9286,4.011579207,11.35,6.51,0.52,4805.52,1013,9040
1447289953,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,3313,1.337193069,3.78,7.01,0.52,1714.48,1013,9040
1447310383,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,12251,5.348772275,15.14,7.51,0.52,6339.92,1013,9040
1447152287,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,3278,1.337193069,3.78,8.01,0.52,1696.37,1013,9040
1447207802,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,6301,2.674386138,7.57,8.51,0.52,3260.78,1013,9040
1447269304,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,15268,6.685965344,18.92,9.01,0.52,7901.22,1013,9040
1447269278,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,6265,2.674386138,7.57,9.51,0.52,3242.15,1013,9040
1447172088,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,18308,8.023158413,22.71,10.01,0.52,9474.42,1013,9040
1447269269,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,6293,2.674386138,7.57,10.51,0.52,3256.64,1013,9040
1447201494,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,6277,2.674386138,7.57,11.01,0.52,3248.36,1013,9040
1447272973,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,6267,2.674386138,7.57,11.51,0.52,3243.18,1013,9040
1447286377,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,12279,5.348772275,15.14,12.01,0.52,6354.41,1013,9040
1447384052,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,6233,2.674386138,7.57,12.51,0.52,3225.59,1013,9040
1447201524,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,6284,2.674386138,7.57,13.01,0.52,3251.98,1013,9040
1447384055,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,18331,8.023158413,22.71,13.51,0.52,9486.33,1013,9040
1447310390,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,12326,5.348772275,15.14,14.01,0.52,6378.73,1013,9040
1447221387,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,3319,1.337193069,3.78,14.51,0.52,1717.59,1013,9040
1447207820,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,6309,2.674386138,7.57,15.01,0.52,3264.92,1013,9040
1447201517,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,15263,6.685965344,18.92,15.51,0.52,7898.63,1013,9040
1447353629,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,6265,2.674386138,7.57,16.01,0.52,3242.15,1013,9040
1447269353,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,18240,8.023158413,22.71,16.51,0.52,9439.23,1013,9040
1447286292,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,6301,2.674386138,7.57,17.01,0.52,3260.78,1013,9040
1447172041,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,3296,1.337193069,3.78,17.51,0.52,1705.69,1013,9040
1447156283,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,3268,1.337193069,3.78,18.01,0.52,1691.2,1013,9040
1447272984,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,6321,2.674386138,7.57,18.51,0.52,3271.13,1013,9040
1447290014,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,18264,8.023158413,22.71,19.01,0.52,9451.65,1013,9040
1447162260,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,15243,6.685965344,18.92,19.51,0.52,7888.28,1013,9040
1447290012,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,9237,4.011579207,11.35,20.01,0.52,4780.16,1013,9040
1447152289,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,15301,6.685965344,18.92,20.51,0.52,7918.3,1013,9040
1447201512,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,6307,2.674386138,7.57,21.01,0.52,3263.88,1013,9040
1447353625,26-05-2013,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,3261,1.337193069,3.78,21.51,0.52,1687.57,1013,9040
1447399905,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699676,PLANT03,16240,24.14574572,68.33,22.01,0.52,8404.23,1013,9040
1447335401,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699844,PLANT03,1402,74.72,211.46,22.51,0.52,725.54,1013,9040
1447311716,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699135,PLANT03,1474,14.8,41.88,23.01,0.52,762.8,1013,9040
1447322708,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699283,PLANT03,2812,12.76303424,36.12,23.51,0.52,1455.22,1013,9040
1447182396,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699283,PLANT03,1090,3.921011413,11.1,24.01,0.52,564.08,1013,9040
1447185194,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699283,PLANT03,2853,12.76303424,36.12,24.51,0.52,1476.43,1013,9040
1447182387,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699283,PLANT03,1099,3.921011413,11.1,25.01,0.52,568.73,1013,9040
1447207513,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699283,PLANT03,3626,16.68404565,47.22,25.51,0.52,1876.46,1013,9040
1447320602,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699283,PLANT03,1941,7.842022826,22.19,26.01,0.52,1004.47,1013,9040
1447182386,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699283,PLANT03,1139,3.921011413,11.1,26.51,0.52,589.43,1013,9040
1447269478,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699283,PLANT03,1916,7.842022826,22.19,27.01,0.52,991.53,1013,9040
1447269480,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699283,PLANT03,2002,7.842022826,22.19,27.51,0.52,1036.04,1013,9040
1447399908,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699369,PLANT03,1258,2.672789039,7.56,28.01,0.52,651.02,1013,9040
1447184600,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699268,PLANT03,1518,2.653359699,7.51,28.51,0.52,785.57,1013,9040
1447386506,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699268,PLANT03,914,1.326679849,3.75,29.01,0.52,473,1013,9040
1447326639,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699268,PLANT03,2648,5.306719398,15.02,29.51,0.52,1370.35,1013,9040
1447184597,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699268,PLANT03,1443,2.653359699,7.51,30.01,0.52,746.76,1013,9040
1447242879,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699268,PLANT03,2108,3.980039548,11.26,30.51,0.52,1090.89,1013,9040
1447242878,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699268,PLANT03,1454,2.653359699,7.51,31.01,0.52,752.45,1013,9040
1447320603,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699268,PLANT03,909,1.326679849,3.75,31.51,0.52,470.41,1013,9040
1447286436,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699268,PLANT03,909,1.326679849,3.75,32.01,0.52,470.41,1013,9040
1447286435,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699268,PLANT03,904,1.326679849,3.75,32.51,0.52,467.82,1013,9040
1447378806,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699268,PLANT03,3838,7.960079097,22.53,33.01,0.52,1986.17,1013,9040
1447182405,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699583,PLANT03,2000,5.97,16.9,33.51,0.52,1035,1013,9040
1447364749,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699583,PLANT03,3650,11.94,33.79,34.01,0.52,1888.88,1013,9040
1447396881,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699583,PLANT03,3618,12.94,36.62,34.51,0.52,1872.32,1013,9040
1447278503,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699583,PLANT03,3633,11.94,33.79,35.01,0.52,1880.08,1013,9040
1447369945,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699583,PLANT03,1930,5.96,16.87,35.51,0.52,998.78,1013,9040
1447196785,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699586,PLANT03,3601,6.56576818,18.58,36.01,0.52,1863.52,1013,9040
1447385927,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699586,PLANT03,5305,9.848652269,27.87,36.51,0.52,2745.35,1013,9040
1447405875,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699586,PLANT03,1935,3.28288409,9.29,37.01,0.52,1001.37,1013,9040
1447399899,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699586,PLANT03,1974,3.28288409,9.29,37.51,0.52,1021.55,1013,9040
1447412842,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699562,PLANT03,4838,8.892328134,25.17,38.01,0.52,2503.67,1013,9040
1447385918,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699564,PLANT03,44359,43.19369015,122.24,38.51,0.52,22955.87,1013,9040
1447299630,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699561,PLANT03,15277,14.07455824,39.83,39.01,0.52,7905.88,1013,9040
1447184611,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699561,PLANT03,2806,2.17909304,6.17,39.51,0.52,1452.11,1013,9040
1447231050,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699380,PLANT03,2776,3.071395349,8.69,40.01,0.52,1436.59,1013,9040
1447399900,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699380,PLANT03,5292,6.142790698,17.38,40.51,0.52,2738.62,1013,9040
1447196787,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699380,PLANT03,2787,3.071395349,8.69,41.01,0.52,1442.28,1013,9040
1447182372,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699380,PLANT03,2757,3.071395349,8.69,41.51,0.52,1426.75,1013,9040
1447295077,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699290,PLANT03,35263,15.84,44.83,42.01,0.52,18248.67,1013,9040
1447184608,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699285,PLANT03,2678,25.54,72.28,42.51,0.52,1385.87,1013,9040
1447254398,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699285,PLANT03,2071,20.14,57,43.01,0.52,1071.75,1013,9040
1447334666,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699285,PLANT03,5092,55.02,155.71,43.51,0.52,2635.12,1013,9040
1447182400,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1698913,PLANT03,1319,4.872727273,13.79,44.01,0.52,682.58,1013,9040
1447323148,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1698913,PLANT03,3242,15.28,43.24,44.51,0.52,1677.74,1013,9040
1447280406,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1698913,PLANT03,7288,33.08,93.62,45.01,0.52,3771.55,1013,9040
1447372039,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699246,PLANT03,2012,5.195754185,14.7,45.51,0.52,1041.21,1013,9040
1447254397,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699591,PLANT03,1216,2.811282608,7.96,46.01,0.52,629.28,1013,9040
1447305783,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699239,PLANT03,2758,2.336889851,6.61,46.51,0.52,1427.27,1013,9040
1447312169,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699792,PLANT03,10307,7.441803291,21.06,47.01,0.52,5333.89,1013,9040
1447329265,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699792,PLANT03,100257,76.41803291,216.26,47.51,0.52,51883.19,1013,9040
1447269476,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699792,PLANT03,20276,14.88360658,42.12,48.01,0.52,10492.87,1013,9040
1447421844,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699315,PLANT03,6583,17.32658869,49.03,48.51,0.52,3406.71,1013,9040
1447421255,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699315,PLANT03,2970,7.854252298,22.23,49.01,0.52,1536.98,1013,9040
1447343381,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699315,PLANT03,11033,28.41700919,80.42,49.51,0.52,5709.6,1013,9040
1447390884,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699315,PLANT03,8367,22.56275689,63.85,50.01,0.52,4329.94,1013,9040
1447242880,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699315,PLANT03,15604,48.50742969,137.28,50.51,0.52,8075.1,1013,9040
1447320329,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699315,PLANT03,34516,106.4871958,301.36,51.01,0.52,17862.1,1013,9040
1447387536,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699315,PLANT03,30869,93.01485937,263.23,51.51,0.52,15974.77,1013,9040
1447189600,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699318,PLANT03,36233,103.2708993,292.26,52.01,0.52,18750.65,1013,9040
1447182388,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699241,PLANT03,3842,35.82,101.37,52.51,0.52,1988.24,1013,9040
1447269474,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699241,PLANT03,2060,19.91,56.35,53.01,0.52,1066.05,1013,9040
1447405842,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699241,PLANT03,2118,19.84,56.15,53.51,0.52,1096.07,1013,9040
1447310423,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699241,PLANT03,3834,36.66,103.75,54.01,0.52,1984.1,1013,9040
1447184603,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1698988,PLANT03,1162,4.920942298,13.93,54.51,0.52,601.34,1013,9040
1447184602,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1698977,PLANT03,1164,2.444724275,6.92,55.01,0.52,602.37,1013,9040
1447372038,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1698977,PLANT03,673,1.222362138,3.46,55.51,0.52,348.28,1013,9040
1447372031,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699798,PLANT03,1851,3.77705614,10.69,56.01,0.52,957.9,1013,9040
1447293053,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699798,PLANT03,1924,3.80081121,10.76,56.51,0.52,995.67,1013,9040
1447278507,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699794,PLANT03,6688,11.64947349,32.97,57.01,0.52,3461.05,1013,9040
1447182404,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699794,PLANT03,3507,6.324736743,17.9,57.51,0.52,1814.88,1013,9040
1447399903,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699794,PLANT03,1922,3.162368372,8.95,58.01,0.52,994.64,1013,9040
1447182406,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699794,PLANT03,3515,6.324736743,17.9,58.51,0.52,1819.02,1013,9040
1447364735,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699794,PLANT03,5094,9.487105115,26.85,59.01,0.52,2636.15,1013,9040
1447369944,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699794,PLANT03,3498,6.324736743,17.9,59.51,0.52,1810.22,1013,9040
1447320651,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699836,PLANT03,9886,84.78,239.93,60.01,0.52,5116.02,1013,9040
1447178352,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699836,PLANT03,9894,94.8,268.28,60.51,0.52,5120.16,1013,9040
1447269475,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699836,PLANT03,8054,70.04,198.21,61.01,0.52,4167.96,1013,9040
1447305206,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699836,PLANT03,9903,88.66,250.91,61.51,0.52,5124.82,1013,9040
1447364747,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699329,PLANT03,1440,6.313326389,17.87,62.01,0.52,745.2,1013,9040
1447196784,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699329,PLANT03,3274,16.78331597,47.5,62.51,0.52,1694.3,1013,9040
1447184610,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699329,PLANT03,1462,6.313326389,17.87,63.01,0.52,756.59,1013,9040
1447385926,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699329,PLANT03,5040,23.25330555,65.81,63.51,0.52,2608.21,1013,9040
1447399902,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699329,PLANT03,1479,6.313326389,17.87,64.01,0.52,765.39,1013,9040
1447278508,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699329,PLANT03,919,3.156663194,8.93,64.51,0.52,475.58,1013,9040
1447405876,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699329,PLANT03,2074,9.469989583,26.8,65.01,0.52,1073.3,1013,9040
1447399898,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699325,PLANT03,844,2.552715575,7.22,65.51,0.52,436.77,1013,9040
1447403212,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699249,PLANT03,924,2.529478649,7.16,66.01,0.52,478.17,1013,9040
1447306817,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699249,PLANT03,910,2.529478649,7.16,66.51,0.52,470.93,1013,9040
1447386267,26-05-2013,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699249,PLANT03,2081,7.588435947,21.48,67.01,0.52,1076.92,1013,9040
